,DS_CARGO,NM_CANDIDATO,NM_SOCIAL_CANDIDATO,NM_PARTIDO,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,DS_GRAU_INSTRUCAO,NM_UE,VR_DESPESA_MAX_CAMPANHA
8486,VEREADOR,RONALDO BARBOSA DE OLIVEIRA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,47,ENSINO FUNDAMENTAL INCOMPLETO,DUQUE DE CAXIAS,-1
8487,VEREADOR,ENEUDA MARIA DE LIMA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,51,ENSINO MÉDIO COMPLETO,ITAGUAÍ,-1
8489,VEREADOR,LUIS URSULINO SANTANA,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,NEGRA,53,ENSINO MÉDIO INCOMPLETO,SEROPÉDICA,0
8490,VEREADOR,CELSO LUIZ FERNANDES MENDES JUNIOR,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,38,ENSINO MÉDIO INCOMPLETO,RIO DE JANEIRO,-1
8491,VEREADOR,CARLOS ALBERTO DA CONCEICAO,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,50,ENSINO MÉDIO INCOMPLETO,SILVA JARDIM,-1
8492,VEREADOR,ILSON VIEIRA DA SILVA,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,NEGRA,61,ENSINO FUNDAMENTAL INCOMPLETO,NILÓPOLIS,0
8493,VEREADOR,MARCIO JOSÉ RUSSO GUEDES,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,44,SUPERIOR COMPLETO,JAPERI,-1
8494,VEREADOR,WELLINGTON DE SIQUEIRA LIMA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,NEGRA,38,SUPERIOR COMPLETO,ITAGUAÍ,0
8495,VEREADOR,JACIREMA LEAL DOS SANTOS,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,54,ENSINO MÉDIO COMPLETO,NOVA IGUAÇU,-1
8496,VEREADOR,ADRIANO VELASCO CRUZ,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,BRANCA,33,ENSINO MÉDIO COMPLETO,MARICÁ,-1
8497,VEREADOR,LUCINANDA MUILER VIEIRA,#NULO#,PARTIDO POPULAR SOCIALISTA,FEMININO,BRANCA,23,SUPERIOR COMPLETO,SÃO JOÃO DE MERITI,-1
8498,VEREADOR,JOSÉ AMÉRICO CARVALHO MACHADO,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,62,SUPERIOR COMPLETO,BOM JARDIM,-1
8499,VEREADOR,ADRIANO DE SOUZA LUIZ,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,NEGRA,42,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
8500,VEREADOR,ALBERTO HERDY GOES,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,50,ENSINO MÉDIO COMPLETO,VOLTA REDONDA,-1
8501,VEREADOR,HOMERO SABINO,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,NEGRA,52,LÊ E ESCREVE,CABO FRIO,0
8502,VEREADOR,EDSON FERREIRA SOBRINHO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,59,ENSINO FUNDAMENTAL INCOMPLETO,DUQUE DE CAXIAS,0
8503,VEREADOR,LUCIANA DE OLIVEIRA ALVES,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,38,SUPERIOR INCOMPLETO,BARRA MANSA,0
8504,VEREADOR,VANI DA SILVA COUTINHO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,NEGRA,54,ENSINO MÉDIO INCOMPLETO,RESENDE,-1
8505,VEREADOR,MARIA JOSÉ DE LIMA CARDOZO,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,NEGRA,64,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,0
8506,VEREADOR,PAULO CESAR ESTEVES BRESSAN,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,55,ENSINO FUNDAMENTAL COMPLETO,TRÊS RIOS,-1
8507,VEREADOR,SONIA MARIA DA SILVA,#NULO#,PARTIDO COMUNISTA DO BRASIL,FEMININO,BRANCA,51,ENSINO MÉDIO COMPLETO,PARAÍBA DO SUL,-1
8508,VEREADOR,CLAUDIO PENA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,47,ENSINO FUNDAMENTAL COMPLETO,NOVA IGUAÇU,-1
8509,VEREADOR,JÂNEA MAGALHÃES FERNANDES,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,56,SUPERIOR COMPLETO,SANTO ANTÔNIO DE PÁDUA,-1
8510,VEREADOR,LEANDRA IGLESIAS,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,56,SUPERIOR COMPLETO,PETRÓPOLIS,-1
8511,VEREADOR,VITOR LUIS SIQUEIRA DA CUNHA,#NULO#,PARTIDO VERDE,MASCULINO,NEGRA,45,ENSINO MÉDIO COMPLETO,NILÓPOLIS,-1
8513,VEREADOR,HILKA MARIA VIEIRA DE ABREU,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,54,ENSINO FUNDAMENTAL INCOMPLETO,BOM JARDIM,-1
8515,VEREADOR,JOSÉ CARLOS NUNES DE ANDRADE,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,62,ENSINO FUNDAMENTAL COMPLETO,PORTO REAL,-1
8516,VEREADOR,JUAREZ DUARTE,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,72,ENSINO FUNDAMENTAL INCOMPLETO,BELFORD ROXO,0
8517,VEREADOR,CLAUDIO ANDRE DA ROCHA HENRIQUES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,47,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
8518,VEREADOR,SERGIO ARTUR DO NASCIMENTO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,56,SUPERIOR COMPLETO,NITERÓI,-1
8519,VEREADOR,NATALY EMANUELLE RIBEIRO BARBOSA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,FEMININO,NEGRA,30,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
8520,VEREADOR,ROBERTO CARLOS MAGALHÃES DA SILVA,#NULO#,SOLIDARIEDADE,MASCULINO,NEGRA,40,ENSINO FUNDAMENTAL INCOMPLETO,CAMPOS DOS GOYTACAZES,-1
8521,VEREADOR,JOSE MARIA DO NASCIMENTO,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,22,ENSINO FUNDAMENTAL INCOMPLETO,CARAPEBUS,0
8522,VEREADOR,SIMONE DA SILVA BARBOSA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,45,SUPERIOR COMPLETO,CARAPEBUS,0
8523,VEREADOR,LEONARDO RIBEIRO CRESPO,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,BRANCA,33,ENSINO FUNDAMENTAL COMPLETO,CAMPOS DOS GOYTACAZES,-1
8524,VEREADOR,PAULO ROBERTO CORRÊA DOS SANTOS,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,58,ENSINO FUNDAMENTAL INCOMPLETO,ITAGUAÍ,0
8525,VEREADOR,SEBASTIANA GONÇALVES DA SILVA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,53,ENSINO FUNDAMENTAL COMPLETO,QUEIMADOS,-1
8526,VEREADOR,HELIO RANGEL MACHADO,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,50,SUPERIOR COMPLETO,CARAPEBUS,-1
8527,VEREADOR,KAREN ALVES RODRIGUES,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,NEGRA,28,SUPERIOR INCOMPLETO,PATY DO ALFERES,-1
8528,VEREADOR,DURVAL DE SOUZA TEIXEIRA,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,MASCULINO,NEGRA,47,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
8529,VEREADOR,SILVIO CARLOS FRANCO DA SILVA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,59,ENSINO MÉDIO COMPLETO,RESENDE,0
8530,VEREADOR,MÔNICA NAVARRO CAMPOS,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,37,SUPERIOR COMPLETO,ITALVA,0
8531,VEREADOR,ELAINE GOMES,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,BRANCA,48,SUPERIOR COMPLETO,NOVA FRIBURGO,-1
8532,VEREADOR,DIOGO LATINI RODRIGUES,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,32,SUPERIOR COMPLETO,MACUCO,0
8533,VEREADOR,MARIA DAS GRAÇAS TULER OUVERNEY,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,62,ENSINO FUNDAMENTAL INCOMPLETO,NOVA FRIBURGO,-1
8534,VEREADOR,SERGIO ANDERSON DE MEDEIROS PECLY,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,39,ENSINO FUNDAMENTAL INCOMPLETO,QUEIMADOS,0
8536,VEREADOR,ANTONIA DE FATIMA SILVA SÁ,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,56,ENSINO MÉDIO COMPLETO,ARARUAMA,0
8537,VEREADOR,RENATA APARECIDA DA COSTA SILVA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,NEGRA,29,ENSINO MÉDIO INCOMPLETO,LAJE DO MURIAÉ,-1
8538,VEREADOR,LUCIA MARIA LOPES,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,NEGRA,61,ENSINO FUNDAMENTAL INCOMPLETO,RIO DE JANEIRO,-1
8540,VEREADOR,DAIENE BENITES PASSOS,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,NEGRA,26,ENSINO FUNDAMENTAL COMPLETO,BELFORD ROXO,-1
8541,VEREADOR,CRISTIANO VIANA ROSA,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,NEGRA,43,ENSINO MÉDIO INCOMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
8543,VEREADOR,ALESSANDRA MONTEIRO FERRAZ,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,37,SUPERIOR COMPLETO,RIO DE JANEIRO,-1
8544,VEREADOR,MARCIA VALERIA DAS CHAGAS SUHETT MARTINS,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,46,ENSINO MÉDIO COMPLETO,ITAPERUNA,0
8545,VEREADOR,FÁBIO OLIVEIRA LIMA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,33,SUPERIOR INCOMPLETO,ITAGUAÍ,0
8546,VEREADOR,CARLOS EDUARDO CARNEIRO ZÓIA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,BRANCA,38,SUPERIOR COMPLETO,ITAGUAÍ,0
8547,VEREADOR,MARGARETH RAYMUNDO DA SILVA,#NULO#,DEMOCRATAS,FEMININO,NEGRA,54,SUPERIOR COMPLETO,RIO DE JANEIRO,0
8548,VEREADOR,VICTOR DE OLIVEIRA MERLIM,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,34,ENSINO MÉDIO COMPLETO,ITAOCARA,-1
8549,VEREADOR,JOSENILDE TELES DE MOURA,#NULO#,PARTIDO PROGRESSISTA,FEMININO,NEGRA,47,SUPERIOR COMPLETO,RIO DE JANEIRO,0
8550,VEREADOR,PATRÍCIA APARECIDA OTOGALI DA SILVA EVANGELISTA,#NULO#,PARTIDO POPULAR SOCIALISTA,FEMININO,NEGRA,49,ENSINO MÉDIO COMPLETO,PINHEIRAL,-1
8551,VEREADOR,CARLOS PAULINO DE SIQUEIRA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,BRANCA,65,ENSINO FUNDAMENTAL INCOMPLETO,RIO BONITO,0
8552,VEREADOR,ALCIDENIR QUINTANILHA DE MOURA,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,NEGRA,48,ENSINO FUNDAMENTAL INCOMPLETO,SILVA JARDIM,-1
8553,VEREADOR,ALINE DA SILVA MOREIRA,#NULO#,PARTIDO TRABALHISTA NACIONAL,FEMININO,NEGRA,38,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ,-1
8554,VEREADOR,JONATHAN MACHADO,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,28,SUPERIOR COMPLETO,SÃO JOÃO DE MERITI,-1
8555,VEREADOR,MARTHA RAMALHO DOS SANTOS,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,NEGRA,51,SUPERIOR COMPLETO,BELFORD ROXO,0
8556,VEREADOR,ELIAS FURTADO DA SILVA,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,BRANCA,54,ENSINO MÉDIO COMPLETO,ITAPERUNA,-1
8557,VEREADOR,TANIA MARA GOMES CAETANO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,NEGRA,55,ENSINO MÉDIO COMPLETO,SÃO JOÃO DA BARRA,-1
8558,VEREADOR,CARLOS ALBERTO ALVARO PINHEIRO,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,NEGRA,39,ENSINO MÉDIO COMPLETO,MAGÉ,-1
8559,VEREADOR,ENÉIAS PEREIRA DA SILVA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,NEGRA,41,LÊ E ESCREVE,ARMAÇÃO DOS BÚZIOS,0
8560,VEREADOR,ZELIO RESENDE BARBOSA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,50,ENSINO MÉDIO COMPLETO,BARRA MANSA,0
8561,VEREADOR,ADEMARIO MEDEIROS DE OLIVEIRA,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,BRANCA,52,ENSINO MÉDIO COMPLETO,SAQUAREMA,-1
8562,VEREADOR,ALEXANDER TEIXEIRA DA SILVA,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,38,ENSINO MÉDIO COMPLETO,QUEIMADOS,0
8563,VEREADOR,ALUISIO NEVES DE ANDRADE,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,54,ENSINO MÉDIO COMPLETO,ENGENHEIRO PAULO DE FRONTIN,-1
8564,VEREADOR,ANTONIO CARLOS PEREIRA DE LIMA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,NEGRA,54,SUPERIOR INCOMPLETO,VASSOURAS,-1
8565,VEREADOR,CIRILO DE OLIVEIRA NETO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,NEGRA,63,SUPERIOR COMPLETO,NITERÓI,-1
8566,VEREADOR,JOSÉ ANTONIO THIENGO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,52,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
8567,VEREADOR,JORGE ELIAS ALVES FONTES,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,46,ENSINO FUNDAMENTAL COMPLETO,BOM JARDIM,-1
8568,VEREADOR,SERGIO BATISTA DOS SANTOS,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,NEGRA,56,SUPERIOR COMPLETO,DUQUE DE CAXIAS,-1
8569,VEREADOR,MARTCHELLOS DE ALMEIDA PARREIRAS FULI,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,28,SUPERIOR INCOMPLETO,QUEIMADOS,-1
8570,VEREADOR,ALAIRTO MATTOS DE OLIVEIRA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,46,SUPERIOR INCOMPLETO,RIO DE JANEIRO,0
8571,VEREADOR,MARIA DE FATIMA DA SILVA CHAVES,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,FEMININO,BRANCA,49,ENSINO MÉDIO COMPLETO,TERESÓPOLIS,0
8572,VEREADOR,LUCIENE CONCEIÇÃO DE CARVALHO NEVES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,40,ENSINO MÉDIO COMPLETO,RESENDE,0
8574,VEREADOR,MAICON REMOS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,29,ENSINO MÉDIO COMPLETO,ITATIAIA,-1
8575,VEREADOR,FLAVIANE PEREIRA DA SILVA COELHO,#NULO#,PARTIDO VERDE,FEMININO,NEGRA,23,ENSINO FUNDAMENTAL COMPLETO,COMENDADOR LEVY GASPARIAN,-1
8576,VEREADOR,SIRLENE ROSA DE BONA,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,BRANCA,52,SUPERIOR COMPLETO,MAGÉ,-1
8577,VEREADOR,IVONE MARIA DE OLIVEIRA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,FEMININO,BRANCA,58,ENSINO FUNDAMENTAL COMPLETO,PIRAÍ,-1
8578,VEREADOR,JOSE WILSON ANTUNES DE FREITAS,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,45,ENSINO FUNDAMENTAL COMPLETO,SUMIDOURO,-1
8579,VEREADOR,DAWSON NASCIMENTO DA SILVA,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,52,ENSINO FUNDAMENTAL COMPLETO,RIO BONITO,0
8580,VEREADOR,GIDEL NUNES SENA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,NEGRA,57,ENSINO FUNDAMENTAL COMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
8581,VEREADOR,GLAUCIA MIRANDA CARREIRO,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,FEMININO,NEGRA,37,ENSINO MÉDIO COMPLETO,NOVA FRIBURGO,-1
8582,VEREADOR,JOSE ORNIS ROSA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,NEGRA,63,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
8583,VEREADOR,EMIDIO DE FREITAS RODRIGUES,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,66,SUPERIOR COMPLETO,JAPERI,-1
8584,VEREADOR,JOEL TRISTAO DA SILVA,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,51,ENSINO FUNDAMENTAL INCOMPLETO,SAQUAREMA,-1
8585,VEREADOR,DION DA SILVA LUCAS,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,51,SUPERIOR COMPLETO,VOLTA REDONDA,-1
8586,VEREADOR,FERNANDO LUIZ BICUDO,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,70,SUPERIOR COMPLETO,RIO DE JANEIRO,0
8587,VEREADOR,SERGIO GOMES,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,NEGRA,57,ENSINO FUNDAMENTAL COMPLETO,NOVA IGUAÇU,-1
8589,VEREADOR,VANICE DIAS PASSOS FERRAZ,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,58,SUPERIOR COMPLETO,VOLTA REDONDA,-1
8590,VEREADOR,GIEDRE VALEIKA MATOS E SILVA,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,48,ENSINO FUNDAMENTAL COMPLETO,CABO FRIO,-1
8591,VEREADOR,VERONICA MARIA ARRUDA SERENO,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,NEGRA,52,SUPERIOR COMPLETO,MAGÉ,-1
8592,VEREADOR,ELISEU GOMES KESSLER,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,48,SUPERIOR COMPLETO,RIO DE JANEIRO,0
8593,VEREADOR,PAULO JORGE RIBEIRO,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,58,ENSINO FUNDAMENTAL COMPLETO,CARAPEBUS,-1
8594,VEREADOR,ELIANA DE SOUZA MACHADO,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,BRANCA,56,SUPERIOR COMPLETO,SANTA MARIA MADALENA,-1
8595,VEREADOR,JOÃO FRANCISCO FERNANDES,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,NEGRA,52,ENSINO FUNDAMENTAL INCOMPLETO,TRAJANO DE MORAES,-1
8596,VEREADOR,FRANCISCO RAYMUNDO DA SILVA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,NEGRA,44,ENSINO MÉDIO COMPLETO,ITAPERUNA,0
8597,VEREADOR,RONILSON BACARINI ALBINO,#NULO#,PARTIDO DA CAUSA OPERÁRIA,MASCULINO,BRANCA,42,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,-1
8598,VEREADOR,MARCIA MARIA DO COUTO FONTES,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,50,ENSINO FUNDAMENTAL INCOMPLETO,VALENÇA,0
8599,VEREADOR,SANDRA MARA ANDRADE SOARES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,52,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
8600,VEREADOR,ANDRESON DA SILVA DE JESUS,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,NEGRA,39,ENSINO MÉDIO COMPLETO,MAGÉ,-1
8601,VEREADOR,JORGE DA SILVA PINHO,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,48,SUPERIOR COMPLETO,IGUABA GRANDE,0
8602,VEREADOR,DANIELA FERREIRA GONÇALVES,#NULO#,PARTIDO TRABALHISTA DO BRASIL,FEMININO,BRANCA,36,SUPERIOR COMPLETO,RIO DE JANEIRO,0
8603,VEREADOR,ARGEMIRO SEVERINO DE SOUZA,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,NEGRA,50,ENSINO FUNDAMENTAL INCOMPLETO,VOLTA REDONDA,-1
